close,width,sma,rsi,roc,perc_diff,datetime
-1.8613737190990312,-0.8495037397156938,-1.8660603560151783,0.48351633234595726,0.5460744585222083,-0.4207279156261072,2010-02-19 00:00:00
-1.8675478763751383,-0.8494624388336514,-1.86539516320222,0.17087498740000184,0.21409433755689913,-0.418525736685729,2010-02-22 00:00:00
-1.884227904208723,-0.850666355793801,-1.8668929261313454,-0.2315782111570523,-0.14935337238235644,-1.014878643541852,2010-02-23 00:00:00
-1.8662545660428609,-0.855035764016179,-1.8681994985737598,-0.21339211816223014,-0.13277254081730308,0.9764195206804783,2010-02-24 00:00:00
-1.859753714836428,-0.8626688185875644,-1.8696639667497739,0.6563619354230988,0.5739479827146274,0.3094346827950067,2010-02-25 00:00:00
-1.8470185334342162,-0.8587320851374979,-1.8683358919027682,0.6037283198068613,0.49500559081749873,0.67092519851161,2010-02-26 00:00:00
-1.826067899563367,-0.8535119657055451,-1.8641223694781843,1.03475922622328,0.9663703181147206,1.1507804780942992,2010-03-01 00:00:00
-1.8266590399338165,-0.8482878459917743,-1.8606214671817831,0.9127564847189494,0.7766640548714118,-0.09902663114509373,2010-03-02 00:00:00
-1.824489109161808,-0.8434714669960516,-1.8572918322642713,1.091227508888269,0.9052301043546642,0.05964857158376699,2010-03-03 00:00:00
-1.8180385756093405,-0.8367282243207605,-1.8544682267472077,0.9752621650913714,0.7115714605677502,0.30652632695574894,2010-03-04 00:00:00
-1.7800087252059655,-0.8242034715711779,-1.8478772481218186,1.2784573917442859,1.222892983885945,2.161200760753158,2010-03-05 00:00:00
-1.7794166131316262,-0.8131815338290693,-1.8421260292664985,1.161180387169319,0.9748901322689706,-0.031080850653523864,2010-03-08 00:00:00
-1.7618408131378478,-0.8011900002005892,-1.8351412661262079,1.432735374295214,1.354885316437907,0.9531779589434417,2010-03-09 00:00:00
-1.7537083640918292,-0.7891365895112662,-1.828258697783983,1.4769273315390945,1.4649711962817957,0.4038210871539344,2010-03-10 00:00:00
-1.7508014074837686,-0.7816444697512195,-1.82101586001389,1.6724673543443551,1.6277619508135768,0.10207942234677031,2010-03-11 00:00:00
-1.7460279686772227,-0.7732406609415704,-1.8144028629663431,1.8805775123333175,1.8251734155818387,0.2096749701284503,2010-03-12 00:00:00
-1.7581705413680793,-0.7697472543568562,-1.8088800714218092,1.9708923809581267,1.9076370497090516,-0.7580921661907473,2010-03-15 00:00:00
-1.755511094609996,-0.7655909023612905,-1.8039545546149414,1.920249689660426,1.6308315961849207,0.0878266635675722,2010-03-16 00:00:00
-1.7570284527385682,-0.764046021598505,-1.7989339788485412,1.8340351388415492,1.4875986739812836,-0.1521560700696915,2010-03-17 00:00:00
-1.7545601283469416,-0.763457464967837,-1.793900174226741,1.784841856438225,1.3058836278826402,0.07682339535355226,2010-03-18 00:00:00
-1.7651430164035637,-0.7672708437109365,-1.7891494593400186,1.1834008634936433,0.7594105649366409,-0.6695532210769337,2010-03-19 00:00:00
-1.7540394382921802,-0.7728474600932144,-1.7835602219164974,1.323202681615154,0.9600500342917611,0.5760983917433695,2010-03-22 00:00:00
-1.738335568006756,-0.7836441316206847,-1.7764234096153777,1.4427635159336196,1.1952235314497779,0.8438633988356645,2010-03-23 00:00:00
-1.7341020411793822,-0.792313058226362,-1.7699317007463593,1.429281381187298,1.1564789048276376,0.1785302464087174,2010-03-24 00:00:00
-1.7457425801174113,-0.8051730588735555,-1.764380623177608,0.5647469838694373,0.3108100874281253,-0.7296083408727032,2010-03-25 00:00:00
-1.7273582498939086,-0.8143772478709956,-1.758495929830071,0.8428369062300973,0.6088655629534137,1.0004574658842822,2010-03-26 00:00:00
-1.7211061779258927,-0.8187284985047614,-1.7532926151825285,0.6873132829337145,0.41855077487053954,0.29505670733142614,2010-03-29 00:00:00
-1.706420832957197,-0.8226592381949133,-1.7473223218368221,0.7936426980616814,0.5284179077671358,0.7844716768511404,2010-03-30 00:00:00
-1.7099853442699198,-0.8315475615256087,-1.7416743569125264,0.6325584272956487,0.41991155285688686,-0.2694079979011795,2010-03-31 00:00:00
-1.7059537877478823,-0.8417567134951824,-1.7361477764857798,0.6237862683197999,0.40751777909877496,0.16688399333965787,2010-04-01 00:00:00
-1.695408416587096,-0.8377251610913458,-1.7318947713235668,1.1772597203149269,0.7907742499405821,0.5436919629962974,2010-04-05 00:00:00
-1.6910177318405473,-0.8348503564654717,-1.7274589987508053,1.1986535976173862,0.8203816801335828,0.18759411885090502,2010-04-06 00:00:00
-1.686792338745739,-0.8289547773491306,-1.7236675704432967,1.2971904023909375,0.9189652957522696,0.1780611834610059,2010-04-07 00:00:00
-1.6894221200820883,-0.8245940736307706,-1.7204225713509327,1.1745151866704486,0.831419575110392,-0.2159008715694477,2010-04-08 00:00:00
-1.6818345539672788,-0.8192310194349713,-1.7169345932817983,1.6298036479310163,1.1455184284039643,0.37228280958480503,2010-04-09 00:00:00
-1.6798403983730033,-0.814354193191835,-1.7135873459761348,1.564271064024331,0.9873297554482825,0.04953379626241576,2010-04-12 00:00:00
-1.6791980220093574,-0.8131188948458559,-1.709630996322583,1.4255698349630683,0.7289546368249414,-0.0281927301492259,2010-04-13 00:00:00
-1.6659358386251475,-0.8096111972659986,-1.7051261840603844,1.522320538811179,0.8833659500482628,0.7015873402135797,2010-04-14 00:00:00
-1.6530814566247334,-0.8049556283184464,-1.699893763436002,2.137835621795812,1.3094533624902944,0.6778591240185662,2010-04-15 00:00:00
-1.6591665033518765,-0.8045912704776639,-1.695125175631886,1.7179440837092426,0.8838048143065637,-0.4134403550270728,2010-04-16 00:00:00
-1.6604653646751824,-0.8106666978893138,-1.6899494838124909,1.5928483702267187,0.7545663831144652,-0.13962720056323288,2010-04-19 00:00:00
-1.6703891081168694,-0.8182351270726257,-1.6858310882107888,0.8708903325568633,0.3401481441821822,-0.6320934459302752,2010-04-20 00:00:00
-1.61297874772467,-0.8039716665129119,-1.6794585560495525,1.6544570905731122,1.3861503498462624,3.329091801275577,2010-04-21 00:00:00
-1.5855860052336506,-0.7812790201579193,-1.6718391012445215,1.7815511715717205,1.8042948430863741,1.5298536997268275,2010-04-22 00:00:00
-1.569640578639509,-0.7623422937794329,-1.6628569425743767,1.8108222873429176,1.9023639266272045,0.8579578767399072,2010-04-23 00:00:00
-1.5744503447515474,-0.7490698225643538,-1.6550729068271808,1.6415903522143374,1.7355969718999982,-0.3406121424634053,2010-04-26 00:00:00
-1.602186934385383,-0.7485258380518958,-1.6491282271601742,0.8969604839187717,1.168158997931119,-1.635689800680337,2010-04-27 00:00:00
-1.603857728716432,-0.7478338317988968,-1.6439969459913115,0.9132121816541369,1.1849190210505292,-0.16095263293560455,2010-04-28 00:00:00
-1.5776658608420198,-0.7434472057999919,-1.6373386150855198,1.0623960895002642,1.5132977462450699,1.4590033120913004,2010-04-29 00:00:00
-1.605817615198061,-0.7479394756039943,-1.6323914776517623,0.5322586386315531,0.984283327515574,-1.6588658823941764,2010-04-30 00:00:00
-1.5860593312959708,-0.7482653677348958,-1.6269341443303502,0.68199801047577,1.3178658911630126,1.0808892605745948,2010-05-03 00:00:00
-1.615131452795569,-0.7542702037220366,-1.623212087967631,0.18160894404532363,0.5876829081962174,-1.710209633301731,2010-05-04 00:00:00
-1.6253561809825703,-0.7611268613097967,-1.620218331429911,-0.049491482538327525,0.2025776889676891,-0.64920177276506,2010-05-05 00:00:00
-1.663669844613646,-0.7666971979151992,-1.6189919122703313,-0.37306238921051127,-0.32038838063265757,-2.223121044292294,2010-05-06 00:00:00
-1.7063657129050172,-0.7596685610945145,-1.6201395850683087,-0.6884133128299997,-0.9676134917079713,-2.464666835186419,2010-05-07 00:00:00
-1.6331724075895147,-0.7657716826500519,-1.6178728371505284,-0.07993337701595467,0.35986787320282854,4.297235475739789,2010-05-10 00:00:00
-1.623258420877035,-0.7726976302049746,-1.6151479901308998,-0.41453353515623964,-0.41233268314272487,0.5070592783197986,2010-05-11 00:00:00
-1.6019773533310895,-0.7763506911258835,-1.6119869672886842,-0.46889962656372797,-0.5090321455254897,1.170164207049371,2010-05-12 00:00:00
-1.6162844155266933,-0.7791976233676949,-1.6101744529220967,-0.7229147711808356,-0.9789918847611521,-0.880733189952584,2010-05-13 00:00:00
-1.6338355193877196,-0.7829925817047464,-1.6089434693129239,-0.8068323089917515,-1.1726631628239992,-1.0640405303117868,2010-05-14 00:00:00
-1.6323051445729495,-0.7875323932187637,-1.607576623094229,-0.5895546710495041,-0.7240547422979619,0.022854701664438176,2010-05-17 00:00:00
-1.6394680906767685,-0.7944433684281477,-1.606090809206986,-0.6302001305759884,-0.8092537674620364,-0.47492344352024995,2010-05-18 00:00:00
-1.6553494777465285,-0.7899170050713787,-1.6081706802453273,-1.0083755313760843,-1.446477067187402,-0.969766819440364,2010-05-19 00:00:00
-1.6985259293381283,-0.777112299749427,-1.6136943158292214,-1.083197386804477,-1.6675481727710468,-2.491091406672016,2010-05-20 00:00:00
-1.6796794298562232,-0.7784049841253676,-1.6192019912357412,-1.1117170735825446,-1.6808562967541376,1.027500573181421,2010-05-21 00:00:00
-1.6617764711511334,-0.7848012288472234,-1.6236231546163526,-0.7338390835352351,-0.9790099592178589,0.9723041950820672,2010-05-24 00:00:00
-1.6679684127705636,-0.7846562946213498,-1.62690925554607,-0.7010915833310883,-0.9171893237874741,-0.41954060293009837,2010-05-25 00:00:00
-1.6723389907812378,-0.7846498595725169,-1.6303314309531274,-0.41474551897604667,-0.38675118985646645,-0.3155094277875406,2010-05-26 00:00:00
-1.635662013075909,-0.7967607592903821,-1.6333327512485365,0.3446380680236063,0.9270173817338002,2.08052612849841,2010-05-27 00:00:00
-1.6219695040188011,-0.7997212232848648,-1.6341640311419297,-0.19230228498192659,-0.06765444314844286,0.7266367552252233,2010-05-28 00:00:00
-1.606909920852026,-0.8064310986683777,-1.6352572548811397,-0.13003015989980046,0.016021189764671144,0.8062869567823461,2010-06-01 00:00:00
-1.5949923843440958,-0.8011611687446041,-1.6342104277068368,-0.24093451152204914,-0.13592100616920935,0.6233851218694351,2010-06-02 00:00:00
-1.5981778782828773,-0.7958128261166553,-1.6328089580729417,-0.08396623526982426,0.044709567411506494,-0.24771784544582628,2010-06-03 00:00:00
-1.6254831531807319,-0.7966504796108493,-1.6309071754465185,-0.22580242277576518,-0.11382178253929869,-1.6116018620836752,2010-06-04 00:00:00
-1.645134204707944,-0.8104522538390635,-1.6279592336295292,-0.4832287405964729,-0.4527419328032825,-1.1823798307351834,2010-06-07 00:00:00
-1.6514949739693758,-0.809826802760349,-1.62887058822651,-0.4733818693556161,-0.44003819296412444,-0.4291738694349338,2010-06-08 00:00:00
-1.676061871357388,-0.806247333779249,-1.6314825463228526,-0.5621057944002976,-0.5770405739088936,-1.4584245601970158,2010-06-09 00:00:00
-1.6466975399185975,-0.8116288575003833,-1.6337575403707774,0.26845703299161444,0.6049787488352201,1.6463620937015697,2010-06-10 00:00:00
-1.634997676487283,-0.8139730620337314,-1.634709748494018,0.2080542122417776,0.48464176795168973,0.6107356427839027,2010-06-11 00:00:00
-1.632075025392271,-0.8138398296748652,-1.63462078954013,0.05510198722566327,0.2352021721396881,0.10298330350438124,2010-06-14 00:00:00
-1.611118519604441,-0.810610289681316,-1.633538600730343,0.36510976978389914,0.6900535970168373,1.1511248769533506,2010-06-15 00:00:00
-1.582842007966445,-0.798997971642174,-1.6306207422091505,0.6685207568896973,1.253818271606211,1.5820501400350515,2010-06-16 00:00:00
-1.5658076161728207,-0.7839714824982058,-1.626020661625573,0.5313565285414287,0.9123947374886382,0.9215402343397678,2010-06-17 00:00:00
-1.5578775573287182,-0.779596978907141,-1.6189607956109802,0.4870807917359514,0.8135120952161277,0.39210454633119773,2010-06-18 00:00:00
-1.5719511122961591,-0.7791379341658405,-1.6135761522120886,0.11510082288031431,0.3223136080676865,-0.8675154637387879,2010-06-21 00:00:00
-1.558705690464083,-0.7729929994020797,-1.608370730186469,0.1342355161439862,0.3443892081891727,0.7006118645422912,2010-06-22 00:00:00
-1.5691138645142566,-0.774322053929149,-1.6034454075053959,0.026455273182465763,0.22467172279777572,-0.6596264990684354,2010-06-23 00:00:00
-1.576326201951495,-0.7812148158751213,-1.5987128585093242,0.31977521156060273,0.5598945982035133,-0.4777391072635276,2010-06-24 00:00:00
-1.5847838200165558,-0.7822576514987523,-1.5961790510166995,0.4978419142930051,0.749615206204785,-0.5486826984961318,2010-06-25 00:00:00
-1.5788595393074731,-0.7813099273693184,-1.5940159324739438,0.6668933157972298,0.9603232828254645,0.27611782093879356,2010-06-28 00:00:00
-1.62466066248616,-0.7800676042091473,-1.5948922504346363,0.28044015445608195,0.5977613180495566,-2.6351810912006957,2010-06-29 00:00:00
-1.6427473048855814,-0.7764809040783432,-1.5972465123769535,-0.28314749081878665,-0.18485796652691455,-1.094243837829586,2010-06-30 00:00:00
-1.6547371880881148,-0.7709626791551922,-1.6000208094670185,-0.5806055102530984,-0.5617543944429276,-0.7494305713451969,2010-07-01 00:00:00
-1.6610022343820179,-0.7651353255258964,-1.601737504868902,-0.6901752021361054,-0.7055164190995391,-0.42371214065099283,2010-07-02 00:00:00
-1.654123969990463,-0.7634788248696572,-1.6021696470193443,-0.9089925069227826,-0.9232282638659964,0.33125384638470246,2010-07-06 00:00:00
-1.6151691511554893,-0.7675842197148761,-1.6003955591164025,-0.7612724660894784,-0.7583784905524995,2.2164220892532804,2010-07-07 00:00:00
-1.6172120353808455,-0.7790613626648842,-1.5975661597595034,-1.0735461949342857,-1.0516458208252888,-0.18227904098817532,2010-07-08 00:00:00
-1.6113926365225288,-0.7836234507428305,-1.5958424457524578,-1.119400125338978,-1.083746117262964,0.27005935798432273,2010-07-09 00:00:00
-1.6202931340734956,-0.7855722143114302,-1.5951244181941007,-1.0569291281483615,-1.0049489596143297,-0.573892010428114,2010-07-12 00:00:00
-1.6416031187228117,-0.783825731537168,-1.595585312730265,-1.525664613192557,-1.5235729166219618,-1.2756890269586434,2010-07-13 00:00:00
-1.6379932819539949,-0.7809005696362077,-1.5969027607822859,-1.3590915891082789,-1.3153649334513364,0.14257394782726265,2010-07-14 00:00:00
-1.6431091740202999,-0.779122444250124,-1.5998988372886414,-1.3350569781612933,-1.2839723201894666,-0.3581028229967721,2010-07-15 00:00:00
-1.6491330144337046,-0.7811325118588556,-1.604080050232571,-1.306629973239817,-1.2474448957422495,-0.4099471534639212,2010-07-16 00:00:00
-1.66643598091799,-0.7842370442122363,-1.6095292718775092,-1.5802149344158956,-1.5924157582353895,-1.0500405332743445,2010-07-19 00:00:00
-1.6412159964275106,-0.7900818709840683,-1.6130405739689577,-0.5959871280944198,-0.5116185248646505,1.4017260988914075,2010-07-20 00:00:00
-1.6322667876593855,-0.8040620157862296,-1.6168257574266036,-0.15784478875784794,-0.0793668066098169,0.4511283600991115,2010-07-21 00:00:00
-1.6137664835021468,-0.8158337793777072,-1.6191396183924331,0.3262336570760992,0.42249613892852417,1.0072423111105757,2010-07-22 00:00:00
-1.6101703355023982,-0.8257849955498247,-1.620893730533052,0.4953837933952635,0.5881473809300363,0.1417850320037046,2010-07-23 00:00:00
-1.6127280080668713,-0.8337936764939425,-1.6223363206598178,0.3596372043066035,0.4296057261841135,-0.21177101945078225,2010-07-26 00:00:00
-1.5944655408547281,-0.8408562809645374,-1.6231527847209377,0.0722457096020093,0.08718305588119814,0.9933289476169983,2010-07-27 00:00:00
-1.6063754496377873,-0.8379462968904764,-1.6222236961466625,-0.1359517482102389,-0.07359478179743578,-0.7448933404353696,2010-07-28 00:00:00
-1.6171251521099594,-0.8378006871779999,-1.620942059288395,-0.43342917869599673,-0.33999864716423533,-0.679029476611452,2010-07-29 00:00:00
-1.6204952603789087,-0.8405841940924509,-1.619245018060387,-0.33644312358701234,-0.25157463806312796,-0.2582838685735019,2010-07-30 00:00:00
-1.6029537095760105,-0.8434263419285994,-1.616358099762539,0.38006179319219724,0.38374180048055156,0.9511760605829364,2010-08-02 00:00:00
-1.6025838959003547,-0.8456231601273106,-1.6137926169402856,0.33555896810846836,0.32980097097039623,-0.04385206758587267,2010-08-03 00:00:00
-1.5987808595218134,-0.8429219149729149,-1.6129605626593964,0.509806947021058,0.47871299463819594,0.15370965800449823,2010-08-04 00:00:00
-1.6035360118603956,-0.8413382484923614,-1.612269129789527,0.5352345166412353,0.5000044957181665,-0.33749118459129657,2010-08-05 00:00:00
-1.6095978622127107,-0.8411428158677697,-1.6121784372086811,0.8194153230910111,0.6898536074258068,-0.4121165037526814,2010-08-06 00:00:00
-1.6033261448886331,-0.8396211962392419,-1.611322607650216,0.5670311019314151,0.37108061375635426,0.2961919618045716,2010-08-09 00:00:00
-1.612204167266451,-0.8417682625226486,-1.6098638207247267,0.14289446816930418,0.07668970674660344,-0.5726129642971365,2010-08-10 00:00:00
-1.6480827521575352,-0.8394133775674425,-1.6103561101167116,-1.0373028370657893,-0.7892212351518049,-2.0884371377849944,2010-08-11 00:00:00
-1.6416805613603973,-0.8397310420598054,-1.6102863447627735,-0.9705925809951096,-0.745693659008881,0.3037322593822925,2010-08-12 00:00:00
-1.6523400856243933,-0.8387791200285605,-1.6104416519301439,-1.0865615233337778,-0.8710347095508064,-0.6739069058322787,2010-08-13 00:00:00
-1.6581068549534705,-0.8421617983067611,-1.6100430245553712,-1.671364448238125,-1.2368037752961851,-0.39527308633317326,2010-08-16 00:00:00
-1.6409979842097495,-0.8422099541447546,-1.6100323672621544,-1.0390471953609708,-0.7939645908097682,0.9258914587299552,2010-08-17 00:00:00
-1.6366863241868286,-0.8415261155901713,-1.6102498870685213,-0.7506954231003792,-0.5589506461966218,0.18303629383766154,2010-08-18 00:00:00
-1.6492357608201778,-0.8376063280042007,-1.6120027005480668,-0.9029701709452013,-0.7026082156793215,-0.7811657540772987,2010-08-19 00:00:00
-1.6502481879637725,-0.8345662141843939,-1.613989628349181,-1.4081702895400507,-0.9889423270866264,-0.1231985289831345,2010-08-20 00:00:00
-1.6654729692120984,-0.8279103727641407,-1.6165872986674672,-1.603868446114189,-1.2254874652261525,-0.9326506619651882,2010-08-23 00:00:00
-1.689530491413446,-0.8181897305677579,-1.621273984773613,-1.928786859685931,-1.6389183494687747,-1.4298847224018851,2010-08-24 00:00:00
-1.6773028286569094,-0.8134120234198023,-1.6247851767242911,-1.5816707743586396,-1.388292115154085,0.6414120730822589,2010-08-25 00:00:00
-1.6879778511807735,-0.8055888032832613,-1.628267186046683,-1.6179090895561397,-1.456797738087944,-0.6747873173063705,2010-08-26 00:00:00
-1.682424842515461,-0.8007835167807711,-1.631323965419798,-1.646649099375611,-1.4674418372832836,0.2546743095295127,2010-08-27 00:00:00
-1.6788910624336835,-0.8016900992147312,-1.6351257506828105,-1.4767328024320663,-1.2825320499090138,0.13819076095359684,2010-08-30 00:00:00
-1.6764628726799142,-0.8050121242886523,-1.6388437721092635,-0.9376678742659434,-0.6969933260040989,0.07451304001064929,2010-08-31 00:00:00
-1.647473643046342,-0.8138350816490894,-1.6413427353716978,-0.4401209166392831,-0.340964290038159,1.6241780714914,2010-09-01 00:00:00
-1.6402385417041758,-0.821990312253584,-1.6432328145489303,-0.10382658153145517,-0.053072456897185316,0.35189110411601215,2010-09-02 00:00:00
-1.6147306823795602,-0.8236490682684656,-1.643500027086705,0.39628652047451773,0.46275178820846946,1.4186859210651428,2010-09-03 00:00:00
-1.6182552301380968,-0.8289129637757111,-1.644278726891741,0.08543301164498361,0.12061018127522674,-0.2671213822045716,2010-09-07 00:00:00
-1.5989786383054028,-0.8236275628244812,-1.6435852215547868,0.30445703725567913,0.3680455101539141,1.0526781002088121,2010-09-08 00:00:00
-1.5984101308229945,-0.8130152497569634,-1.6410305563559109,0.5855863889238462,0.5880415491077826,-0.03243708909207795,2010-09-09 00:00:00
-1.5971309480862004,-0.8039046457643654,-1.6387361339121116,0.6251119748606345,0.6267734198180143,0.00841004018222504,2010-09-10 00:00:00
-1.5835574175342038,-0.7915618083099516,-1.635198454237405,1.1498532545277886,1.1212355704305694,0.719709883189361,2010-09-13 00:00:00
-1.5797066409097789,-0.7808004870779385,-1.6311851232902852,1.907028147846317,1.6143450002319135,0.15646166289973074,2010-09-14 00:00:00
-1.5718332322249644,-0.7687283374938021,-1.6276135034943326,1.8932953166949216,1.536491374498417,0.38882544972343813,2010-09-15 00:00:00
-1.5488499762512498,-0.7502531587408676,-1.6230330387854783,2.3327577409785194,2.147304886527487,1.2701197293593776,2010-09-16 00:00:00
-1.5531592929078075,-0.7376482828785507,-1.6180889090418613,2.1549018552974784,1.9661712163215572,-0.31200702135570935,2010-09-17 00:00:00
-1.5252793683453216,-0.7178644311090846,-1.6116058439256824,2.203663206535736,2.416612139111078,1.5586214766611406,2010-09-20 00:00:00
-1.5234049724398713,-0.7043658467112394,-1.6043345731061698,2.203317207114356,2.406242436557386,0.04264339529892379,2010-09-21 00:00:00
-1.5096391942414105,-0.6958407464669264,-1.5952459273749253,2.1826579797231753,2.123446544616767,0.7309028642426878,2010-09-22 00:00:00
-1.5056274110194054,-0.6885447837491204,-1.5865800828871186,2.178007993340756,2.064125237212196,0.16574392944371583,2010-09-23 00:00:00
-1.4940422464322634,-0.6856367323051595,-1.5768732526998923,2.1536018449103778,1.8101032164944222,0.6040713506859423,2010-09-24 00:00:00
-1.4979849116865025,-0.6887099820735726,-1.5677232090308457,2.1199202457316506,1.8025297346819742,-0.29104045986093746,2010-09-27 00:00:00
-1.512695847533644,-0.7005512830343218,-1.559598192927871,1.4670202735234183,1.1974849895884045,-0.9035871817106527,2010-09-28 00:00:00
-1.5109231506311356,-0.7171096970935567,-1.551554103116077,1.476680999301936,1.2185686862799494,0.0367927747836645,2010-09-29 00:00:00
-1.5234966034291697,-0.730876793303906,-1.5455256211426602,1.0597078779223756,0.9775714576502882,-0.7825274339473796,2010-09-30 00:00:00
-1.5277426850932188,-0.7468817854927693,-1.5400794587780913,0.7943345165341872,0.6724804486473775,-0.30839155151565817,2010-10-01 00:00:00
-1.5414261445888442,-0.7581227016539812,-1.536526661184691,0.3835470598570759,0.37759111991007016,-0.845427067205134,2010-10-04 00:00:00
-1.5055486683562622,-0.7692825746844753,-1.5309978623904326,0.7266864131345718,0.8510691672716809,2.0329020103222617,2010-10-05 00:00:00
-1.504652568461577,-0.7768266888829454,-1.5263480421347932,0.48243760747292463,0.4765176326393644,-0.013611867308851285,2010-10-06 00:00:00
-1.5045401916259404,-0.7875020337629512,-1.5217407371534106,0.5868825181005298,0.5508323604011666,-0.05863843049097582,2010-10-07 00:00:00
-1.4880641601568236,-0.7978453869463908,-1.5163657757034072,0.4423912921363853,0.35984302364576565,0.8889300234198297,2010-10-08 00:00:00
-1.4838096588605623,-0.8054571672402642,-1.5114317668134951,0.4794121288116276,0.3995228267706967,0.17973983755745943,2010-10-11 00:00:00
-1.473192880125235,-0.812162726312695,-1.506151433574093,0.43933323664077195,0.34704483052614205,0.5478364747609294,2010-10-12 00:00:00
-1.4679095801790647,-0.817973605697024,-1.5009925463684828,0.46133050043550994,0.36821452293765217,0.239101822779709,2010-10-13 00:00:00
-1.4607464326241355,-0.8147653079708499,-1.49657386428284,0.3974283113284051,0.2947086898971098,0.34772913987490967,2010-10-14 00:00:00
-1.4208236201285689,-0.7946480943448839,-1.4898514325541545,0.9991283177882582,1.0386107044035884,2.274267363498961,2010-10-15 00:00:00
-1.4107867751922978,-0.7693439091652716,-1.48396165834479,1.4617986293975171,1.473083687834275,0.5141856339438099,2010-10-18 00:00:00
-1.4374322942547775,-0.7630070470811106,-1.4796176180350946,0.7655040788041856,0.9750927749733103,-1.5747356912939965,2010-10-19 00:00:00
-1.4341919974901087,-0.7555811373432899,-1.4757886350447826,1.060125867134882,1.250441442532532,0.12128032110258632,2010-10-20 00:00:00
-1.4374322942547775,-0.7505392207280702,-1.47233921425014,1.0757254395712281,1.2681034413245356,-0.25085457870826716,2010-10-21 00:00:00
-1.4440495405579388,-0.7471535063881862,-1.4698120216700485,1.2231796116371862,1.3926965046161806,-0.4438052457173495,2010-10-22 00:00:00
-1.4395282501748203,-0.7440737873766768,-1.4668641546478864,0.966036178140089,0.8465402376206188,0.1951277193784259,2010-10-25 00:00:00
-1.4422077351080864,-0.7452563697157278,-1.463351916721427,0.8784049820285746,0.7853535838625186,-0.21874734731377699,2010-10-26 00:00:00
-1.442953971295055,-0.7476092777963746,-1.4599752603417946,0.8559227154252712,0.7706935918127196,-0.10792666021137974,2010-10-27 00:00:00
-1.4512521035598644,-0.7561840574138291,-1.4564361649934432,0.4199254326766923,0.35313135073760554,-0.5396017828424194,2010-10-28 00:00:00
-1.4651607598538106,-0.7690430291005019,-1.4534086463519675,0.021120860432508378,0.05357034391544377,-0.8581794599546564,2010-10-29 00:00:00
-1.4547721558557232,-0.7922489756190926,-1.4492381310662965,0.020596636687250706,0.04984197202577452,0.534594210491468,2010-11-01 00:00:00
-1.4379553418608362,-0.8007900919455465,-1.4459102389444844,0.204627699860548,0.23938021314013047,0.9088307357053729,2010-11-02 00:00:00
-1.4270196382834481,-0.8096698501741079,-1.4420787861161146,0.2623137762689521,0.30185830749752685,0.5663505962086268,2010-11-03 00:00:00
-1.4099714595529114,-0.8169902264924316,-1.4373904915256497,-0.10307464944677062,-0.07334225959999294,0.9223456728730234,2010-11-04 00:00:00
-1.4135411298004381,-0.8216903081337016,-1.4336880679931046,-0.3942813522353978,-0.2924429936331507,-0.2697031726564058,2010-11-05 00:00:00
-1.408852771531276,-0.8260274463465873,-1.4299612319823414,0.4297262240970492,0.21667241180119493,0.2047659868155352,2010-11-08 00:00:00
-1.416714392237184,-0.8310148203548443,-1.4271587775654064,0.11230399284020529,0.03444053903538274,-0.5147398912079623,2010-11-09 00:00:00
-1.410582372336132,-0.8342120823401968,-1.4243059075283067,0.33381829639909355,0.18814733308646173,0.2881196976400122,2010-11-10 00:00:00
